ID	Name
1298	海岛苎麻叶
1299	水火麻
1300	滑叶跌打
1301	树地瓜根
1302	桑椹子
1303	花叶冷水花
1304	斜叶榕
1305	水稻清乳汁
1306	五指毛桃果
1307	五指毛桃
1308	爬藤榕
1309	梨果榕
1310	薜荔汁
1311	鸡桑根
1312	穗花蛇菰
1313	四轮草
1314	白辣蓼
1315	白山蓼
1316	鱼蓼
1317	云支花
1318	稀花蓼
1319	卷茎蓼
1320	荭草根
1321	金荞麦茎叶
1322	掌叶蓼
1323	通天蜡烛
1324	深山不出头
1325	鹿仙草
1326	鹿心草
1327	柿寄生
1328	白果槲寄生
1329	大苞寄生
1330	荞麦叶
1331	塔黄
1332	柳树寄生
1333	黄寿丹
1334	美商陆子
1335	美商陆叶
1336	商陆叶
1337	西藏酸模
1338	牛西西叶
1339	香蓼
1340	翅柄蓼
1341	鸭脚蓼
1342	马蓼
1343	野菠菜
1344	冷水花
1345	疣果冷水花
1346	拿虎
1347	三角叶冷水花
1348	石芫茜
1349	圆果冷清草
1350	透茎冷水花
1351	水石油菜
1352	牛筋刺寄生
1353	背花疮
1354	眼睛草
1355	透明草
1356	大冷水麻
1357	到老嫩
1358	白淋草
1359	苔水花
1360	点乳冷水花
1361	虎咬癀
1362	镜面草
1363	碎骨仔树
1364	接骨风
1365	椆树桑寄生
1366	栗寄生
1367	干檀香根
1368	干檀香叶
1369	干檀香
1370	米面蓊根
1371	水鸡油
1372	脆骨风
1373	石珠
1374	腥藤
1375	痄腮树
1376	网脉山龙眼
1377	豆腐渣果根
1378	红叶树子
1379	焮麻
1380	青活麻
1381	湖北桑寄生
1382	米面蓊叶
1383	酸模叶
1384	地肤子
1385	金背枇杷叶
1386	杜鹃花
1387	白叶藤
1388	土大黄叶
1389	啤酒花
1390	黄桷叶
1391	地血香果
1392	黑塔子叶
1393	柳叶
1394	四川山矾
1395	南烛叶
1396	土千年健
1397	土千年健叶
1398	鬼毛针
1399	红花木莲
1400	裂序楼梯草
1401	朴树叶
1402	紫茉莉叶
1403	六月合
1404	六叶龙胆
1405	水黄
1406	水曲柳
1407	玉铃花
1408	雀榕叶
1409	桂木干
1410	地盘松球
1411	化香树叶
1412	罗汉松叶
1413	虎杖叶
1414	蓼大青叶
1415	夹竹桃
1416	水苎麻
1417	南烛子
1418	没食子
1419	马钱子
1420	山橙
1421	黄缅桂果
1422	女贞子
1423	川牛膝
1424	山矾叶
1425	牛膝
1426	王不留行
1427	乌饭子
1428	火麻仁
1429	水红花子
1430	土荆皮
1431	八角茴香
1432	藜
1433	太子参
1434	菠菜子
1435	女贞叶
1436	白鱼尾果
1437	调羹树
1438	五味子
1439	香石藤果
1440	杨梅
1441	黄桷树根疙瘩
1442	柘木
1443	马齿苋
1444	亮菌
1445	蓼实
1446	莲生桂子花
1447	华山矾果
1448	尖叶子打虫药
1449	白果
1450	土人参叶
1451	金叶子
1452	柏根白皮
1453	木麻黄
1454	中华剑蕨
1455	胡桃树皮
1456	核桃楸皮
1457	红杉皮
1458	女贞皮
1459	胡桃青皮
1460	桦木皮
1461	黄桷皮
1462	栗树皮
1463	榧根皮
1464	五蕊寄生
1465	锥连栎
1466	密花树
1467	栗叶
1468	大黄茎
1469	牛膝茎叶
1470	金丝刷
1471	马银花
1472	薜荔
1473	买麻藤
1474	云南油杉
1475	牛目椒
1476	水松皮
1477	牛角瓜
1478	印度菩提树皮
1479	地瓜藤
1480	毛女贞
1481	少年红
1482	地肤苗
1483	糯米藤
1484	柳杉
1485	野蘑菇
1486	鸡冠苗
1487	金背枇杷花
1488	山矾花
1489	榧花
1490	落葵花
1491	茯苓皮
1492	夜合花
1493	白兰花
1494	柳白皮
1495	伏毛苎麻
1496	野丁香
1497	柳絮
1498	麻叶
1499	迎春花叶
1500	胡桃叶
1501	楮叶
1502	罗布麻
1503	波罗蜜叶
1504	三尖杉
1505	胡桃壳
1506	匙叶龙胆
1507	青葙花
1508	杨梅树皮
1509	罗汉松根皮
1510	白杨树根皮
1511	千日红
1512	毛脉酸模
1513	亮叶茉莉
1514	素馨花
1515	迎春花
1516	茉莉花
1517	胡桃花
1518	荭草花
1519	柳花
1520	双花鞘花
1521	水杨木白皮
1522	萝芙木
1523	龙胆
1524	蝎子七
1525	麻柳叶
1526	羊蹄
1527	牛耳大黄叶
1528	酸模
1529	卵叶寄生
1530	柏枝节
1531	走马胎
1532	荞麦七
1533	红叶树
1534	荨麻根
1535	赤茯苓
1536	倒扣草
1537	白花丹
1538	胭脂花
1539	饱饭花枝叶
1540	杨梅核仁
1541	紫茉莉子
1542	罗汉松实
1543	海松子
1544	槲寄生
1545	连翘茎叶
1546	柳枝
1547	茯神木
1548	百蕊草根
1549	水杨枝叶
1550	百蕊草
1551	血榧
1552	柏树油
1553	波罗蜜树液
1554	胡桃枝
1555	獐牙菜
1556	菾菜根
1557	穿破石
1558	连翘根
1559	单根木
1560	仙人掌
1561	水晶兰
1562	喜马拉雅紫茉莉
1563	麻柳树根
1564	瓦草
1565	朱砂根
1566	老枪谷根
1567	莙荙菜
1568	楮树根
1569	薜荔根
1570	杜茎山
1571	大红袍
1572	紫茉莉根
1573	水杨根
1574	波罗蜜核中仁
1575	土人参
1576	关东丁香
1577	华山矾根
1578	水蓼根
1579	酸不溜根
1580	酒瓶花
1581	睡菜根
1583	柳根
1584	牛西西
1585	满江红根
1586	金线草根
1587	对叶林根
1588	紫金标
1589	茯神
1590	黄缅桂
1591	竹节蓼
1592	柿蒂
1593	胡桃仁
1594	茯苓
1595	络石藤
1596	大茶药根
1597	厚朴
1598	鹿衔草
1599	秦艽
1600	虎杖
1601	骨碎补
1602	红木耳
1603	葎草
1604	密蒙花
1605	萹蓄
1606	鸡冠子
1607	厚朴花
1608	土荆芥
1609	野苋菜
1610	火炭母草
1611	金线草
1612	白苋
1613	高原点地梅
1614	小无心菜
1615	侧柏叶
1616	何首乌
1617	柏子仁
1618	辛夷
1619	青葙子
1620	草灵芝
1621	长春花
1622	青叶胆
1623	闹羊花
1624	商陆
1625	连翘
1626	荭草
1627	珍珠草
1628	黄花夹竹桃
1629	羊角拗子
1630	莕菜
1631	黄桷浆
1632	桦树液
1633	麻黄
1634	水蓼
1635	女娄菜
1636	五瓣寄生
1637	猪毛菜
1638	蜈蚣萍
1639	西伯利亚蓼
1640	水麻tiao
1641	小柳拐
1642	辣蓼草
1643	地枫皮
1644	榧子
1645	珍珠菜
1646	金爪儿
