herb_id	herb_pinyin_name	herb_Latin_Name	spectrum_name	herb_origin	herb_origin_pinyin	spectrum_description
6637	LIU JI NU	Herba Artemisiae Anomalae	HPLC	北京	 BEI JING	S1-S4:17.luteolin
6637	LIU JI NU	Herba Artemisiae Anomalae	HPLC	山西长治	 SHAN XI CHANG ZHI	S5:17.luteolin
6637	LIU JI NU	Herba Artemisiae Anomalae	HPLC	山西太原	 SHAN XI TAI YUAN	S6:17.luteolin
6637	LIU JI NU	Herba Artemisiae Anomalae	HPLC	山西临汾	 SHAN XI LIN FEN	S7,S8:17.luteolin
6637	LIU JI NU	Herba Artemisiae Anomalae	HPLC	湖南邵阳	 HU NAN SHAO YANG	S9:17.luteolin
6637	LIU JI NU	Herba Artemisiae Anomalae	HPLC	湖南长沙	 HU NAN CHANG SHA	S10:17.luteolin
6637	LIU JI NU	Herba Artemisiae Anomalae	HPLC	江苏南京	 JIANG SU NAN JING	S11:17.luteolin
6637	LIU JI NU	Herba Artemisiae Anomalae	HPLC	安徽芜湖	 AN HUI WU HU	S12:17.luteolin
6637	LIU JI NU	Herba Artemisiae Anomalae	HPLC	辽宁沈阳	 LIAO NING CHEN YANG	S13:17.luteolin
6637	LIU JI NU	Herba Artemisiae Anomalae	HPLC	吉林敦化	 JI LIN DUN HUA	S14:17.luteolin
6637	LIU JI NU	Herba Artemisiae Anomalae	HPLC	天津	 TIAN JIN	S15:17.luteolin
6681	WU YAO	Lindera strychnifolia  [Syn.  Lindera aggregata]	HPLC	浙江天台(道地药材）	 ZHE JIANG TIAN TAI (AUTHENTIC HERBS)	S1:2.linderane acid
6681	WU YAO	Lindera strychnifolia  [Syn.  Lindera aggregata]	HPLC	安徽	 AN HUI	S2:2.linderane acid
6681	WU YAO	Lindera strychnifolia  [Syn.  Lindera aggregata]	HPLC	广西	 GUANG XI	S3:2.linderane acid
6681	WU YAO	Lindera strychnifolia  [Syn.  Lindera aggregata]	HPLC	湖北	 HU BEI	S4:2.linderane acid
6681	WU YAO	Lindera strychnifolia  [Syn.  Lindera aggregata]	HPLC	江西	 JIANG XI	S5:2.linderane acid
6681	WU YAO	Lindera strychnifolia  [Syn.  Lindera aggregata]	HPLC	浙江金华	 ZHE JIANG JIN HUA	S6:2.linderane acid
6341	BAI HUA SHE SHE CAO	Oldenlandia diffusa [Syn.  Hedyotis diffusa]	HPLC	江苏	 JIANG SU	3.rutin
6341	BAI HUA SHE SHE CAO	Oldenlandia diffusa [Syn.  Hedyotis diffusa]	HPLC	安徽	 AN HUI	S1,S2
6341	BAI HUA SHE SHE CAO	Oldenlandia diffusa [Syn.  Hedyotis diffusa]	HPLC	广西	 GUANG XI	S3
6341	BAI HUA SHE SHE CAO	Oldenlandia diffusa [Syn.  Hedyotis diffusa]	HPLC	福建	 FU JIAN	S5
6341	BAI HUA SHE SHE CAO	Oldenlandia diffusa [Syn.  Hedyotis diffusa]	HPLC	广东	 GUANG DONG	S6,S10
6341	BAI HUA SHE SHE CAO	Oldenlandia diffusa [Syn.  Hedyotis diffusa]	HPLC	江西	 JIANG XI	S7,S9
6341	BAI HUA SHE SHE CAO	Oldenlandia diffusa [Syn.  Hedyotis diffusa]	HPLC	湖北	 HU BEI	S8
6686	DAN ZHU YE	Lophatherum gracile	HPLC	江西	 JIANG XI	S1：
6686	DAN ZHU YE	Lophatherum gracile	HPLC	广东	 GUANG DONG	S2：10.swertiajaponin
6686	DAN ZHU YE	Lophatherum gracile	HPLC	四川	 SI CHUAN	S3：10.swertiajaponin
6686	DAN ZHU YE	Lophatherum gracile	HPLC	江苏	 JIANG SU	S4：10.swertiajaponin
6686	DAN ZHU YE	Lophatherum gracile	HPLC	安徽	 AN HUI	S5：10.swertiajaponin
6686	DAN ZHU YE	Lophatherum gracile	HPLC	湖北	 HU BEI	S6：10.swertiajaponin
6686	DAN ZHU YE	Lophatherum gracile	HPLC	浙江	 ZHE JIANG	S7-S9:10.swertiajaponin
6686	DAN ZHU YE	Lophatherum gracile	HPLC	福建	 FU JIAN	S10:10.swertiajaponin
6690	SANG JI SHENG	Loranthus parasiticus	HPLC	广东从化	 GUANG DONG CONG HUA	9.rutin; 11.quercetin-3-rhamnoside; 15.quercetin
6700	HUANG QIN	Scutellaria baicalensis	HPLC	河北承德(道地药材）	 HE BEI CHENG DE (AUTHENTIC HERBS)	1.dihydroviscidulin Ⅰ; 9.dihydro-baicalin; 11.baicalein-7-O-glucoside;  13.baicalin; 15.norwogonin-7-O-glucuronide; 16.5,7,8-trihydroxy-6-methoxy-2-phenyl-4-benzopyrone-7-O-glucuronide; 17.chrysin-7-O-glucoronide; 18.5,6,7-trihydroxy-8-methoxy-2-phenyl-4-benzopyrone-7-O-glucoronide; 19.oroxyloside; 20.wogonoside;24.baicalein;  26.wogonin; 27.oroxylin a;  
6700	HUANG QIN	Scutellaria baicalensis	HPLC	内蒙古赤峰	 NEI MENG GU CHI FENG	1.dihydroviscidulin Ⅰ; 9.dihydro-baicalin; 11.baicalein-7-O-glucoside;  13.baicalin; 15.norwogonin-7-O-glucuronide; 16.5,7,8-trihydroxy-6-methoxy-2-phenyl-4-benzopyrone-7-O-glucuronide; 17.chrysin-7-O-glucoronide; 18.5,6,7-trihydroxy-8-methoxy-2-phenyl-4-benzopyrone-7-O-glucoronide; 19.oroxyloside; 20.wogonoside;24.baicalein;  26.wogonin; 27.oroxylin a;  
6700	HUANG QIN	Scutellaria baicalensis	HPLC	山东	 SHAN DONG	1.dihydroviscidulin Ⅰ; 9.dihydro-baicalin; 11.baicalein-7-O-glucoside;  13.baicalin; 15.norwogonin-7-O-glucuronide; 16.5,7,8-trihydroxy-6-methoxy-2-phenyl-4-benzopyrone-7-O-glucuronide; 17.chrysin-7-O-glucoronide; 18.5,6,7-trihydroxy-8-methoxy-2-phenyl-4-benzopyrone-7-O-glucoronide; 19.oroxyloside; 20.wogonoside;24.baicalein;  26.wogonin; 27.oroxylin a;  
6700	HUANG QIN	Scutellaria baicalensis	HPLC	陕西商洛	 SHAN XI SHANG LUO	1.dihydroviscidulin Ⅰ; 9.dihydro-baicalin; 11.baicalein-7-O-glucoside;  13.baicalin; 15.norwogonin-7-O-glucuronide; 16.5,7,8-trihydroxy-6-methoxy-2-phenyl-4-benzopyrone-7-O-glucuronide; 17.chrysin-7-O-glucoronide; 18.5,6,7-trihydroxy-8-methoxy-2-phenyl-4-benzopyrone-7-O-glucoronide; 19.oroxyloside; 20.wogonoside;24.baicalein;  26.wogonin; 27.oroxylin a;  
6700	HUANG QIN	Scutellaria baicalensis	HPLC	甘肃定西和陇南	 GAN SU DING XI HE LONG NAN	1.dihydroviscidulin Ⅰ; 9.dihydro-baicalin; 11.baicalein-7-O-glucoside;  13.baicalin; 15.norwogonin-7-O-glucuronide; 16.5,7,8-trihydroxy-6-methoxy-2-phenyl-4-benzopyrone-7-O-glucuronide; 17.chrysin-7-O-glucoronide; 18.5,6,7-trihydroxy-8-methoxy-2-phenyl-4-benzopyrone-7-O-glucoronide; 19.oroxyloside; 20.wogonoside;24.baicalein;  26.wogonin; 27.oroxylin a;  
6700	HUANG QIN	Scutellaria baicalensis	HPLC	甘肃庆阳	 GAN SU QING YANG	1.dihydroviscidulin Ⅰ; 9.dihydro-baicalin; 11.baicalein-7-O-glucoside;  13.baicalin; 15.norwogonin-7-O-glucuronide; 16.5,7,8-trihydroxy-6-methoxy-2-phenyl-4-benzopyrone-7-O-glucuronide; 17.chrysin-7-O-glucoronide; 18.5,6,7-trihydroxy-8-methoxy-2-phenyl-4-benzopyrone-7-O-glucoronide; 19.oroxyloside; 20.wogonoside;24.baicalein;  26.wogonin; 27.oroxylin a;  
6700	HUANG QIN	Scutellaria baicalensis	HPLC	陕西延安	 SHAN XI YAN AN	1.dihydroviscidulin Ⅰ; 9.dihydro-baicalin; 11.baicalein-7-O-glucoside;  13.baicalin; 15.norwogonin-7-O-glucuronide; 16.5,7,8-trihydroxy-6-methoxy-2-phenyl-4-benzopyrone-7-O-glucuronide; 17.chrysin-7-O-glucoronide; 18.5,6,7-trihydroxy-8-methoxy-2-phenyl-4-benzopyrone-7-O-glucoronide; 19.oroxyloside; 20.wogonoside;24.baicalein;  26.wogonin; 27.oroxylin a;  
6700	HUANG QIN	Scutellaria baicalensis	HPLC	山西晋中长治	 SHAN XI JIN ZHONG CHANG ZHI	1.dihydroviscidulin Ⅰ; 9.dihydro-baicalin; 11.baicalein-7-O-glucoside;  13.baicalin; 15.norwogonin-7-O-glucuronide; 16.5,7,8-trihydroxy-6-methoxy-2-phenyl-4-benzopyrone-7-O-glucuronide; 17.chrysin-7-O-glucoronide; 18.5,6,7-trihydroxy-8-methoxy-2-phenyl-4-benzopyrone-7-O-glucoronide; 19.oroxyloside; 20.wogonoside;24.baicalein;  26.wogonin; 27.oroxylin a;  
6741	TIAN MA	Gastrodia elata	HPLC	四川	 SI CHUAN	
6741	TIAN MA	Gastrodia elata	HPLC	安徽	 AN HUI	
6741	TIAN MA	Gastrodia elata	HPLC	吉林	 JI LIN	
6741	TIAN MA	Gastrodia elata	HPLC	陕西	 SHAN XI	
6741	TIAN MA	Gastrodia elata	HPLC	河南	 HE NAN	
6741	TIAN MA	Gastrodia elata	HPLC	湖北	 HU BEI	
1957	CHI SHAO	Radix Paeoniae Rubra	HPLC	四川	 SI CHUAN	10.paeoniflorin
6999	BAI TOU WENG	Pulsatilla chinensis	HPLC	安徽	 AN HUI	S.anemoside b4
6999	BAI TOU WENG	Pulsatilla chinensis	HPLC	吉林	 JI LIN	S.anemoside b4
6999	BAI TOU WENG	Pulsatilla chinensis	HPLC	内蒙古赤峰	 NEI MENG GU CHI FENG	S.anemoside b4
6999	BAI TOU WENG	Pulsatilla chinensis	HPLC	新疆	 XIN JIANG	S.anemoside b4
6999	BAI TOU WENG	Pulsatilla chinensis	HPLC	山西	 SHAN XI	S.anemoside b4
6999	BAI TOU WENG	Pulsatilla chinensis	HPLC	河南	 HE NAN	S.anemoside b4
1050	YE JU HUA	Chrysanthemum indicum	RP-HPLC	上海	 SHANG HAI	S1,S6:1.chlorogenic acid; 3.luteoloside; 11.buddleoside; 12.luteolin; 16.apigenin
1050	YE JU HUA	Chrysanthemum indicum	RP-HPLC	四川	 SI CHUAN	S2,S3:1.chlorogenic acid; 3.luteoloside; 11.buddleoside; 12.luteolin; 16.apigenin
1050	YE JU HUA	Chrysanthemum indicum	RP-HPLC	安徽	 AN HUI	S4,S5:1.chlorogenic acid; 3.luteoloside; 11.buddleoside; 12.luteolin; 16.apigenin
1050	YE JU HUA	Chrysanthemum indicum	RP-HPLC	河南	 HE NAN	S7,S8:1.chlorogenic acid; 3.luteoloside; 11.buddleoside; 12.luteolin; 16.apigenin
933	JIU LI XIANG	Murraya paniculata  [Syn.  Chalcas paniculata]	HPLC	福建漳州	 FU JIAN ZHANG ZHOU	S1:l.scopoletin; 7.murrayone; 9.phebalosin
933	JIU LI XIANG	Murraya paniculata  [Syn.  Chalcas paniculata]	HPLC	安徽毫州	 AN HUI HAO ZHOU	S2:l.scopoletin; 7.murrayone; 9.phebalosin
933	JIU LI XIANG	Murraya paniculata  [Syn.  Chalcas paniculata]	HPLC	广西龙州	 GUANG XI LONG ZHOU	S3:l.scopoletin; 7.murrayone; 9.phebalosin
933	JIU LI XIANG	Murraya paniculata  [Syn.  Chalcas paniculata]	HPLC	广西武鸣	 GUANG XI WU MING	S4:l.scopoletin; 7.murrayone; 9.phebalosin
933	JIU LI XIANG	Murraya paniculata  [Syn.  Chalcas paniculata]	HPLC	广西南宁	 GUANG XI NAN NING	S5:l.scopoletin; 7.murrayone; 9.phebalosin
933	JIU LI XIANG	Murraya paniculata  [Syn.  Chalcas paniculata]	HPLC	福建福州	 FU JIAN FU ZHOU	S6:l.scopoletin; 7.murrayone; 9.phebalosin
933	JIU LI XIANG	Murraya paniculata  [Syn.  Chalcas paniculata]	HPLC	广东中山	 GUANG DONG ZHONG SHAN	S7:l.scopoletin; 7.murrayone; 9.phebalosin
933	JIU LI XIANG	Murraya paniculata  [Syn.  Chalcas paniculata]	HPLC	福建泉州	 FU JIAN QUAN ZHOU	S8:l.scopoletin; 7.murrayone; 9.phebalosin
933	JIU LI XIANG	Murraya paniculata  [Syn.  Chalcas paniculata]	HPLC	广西梧州	 GUANG XI WU ZHOU	S9:l.scopoletin; 7.murrayone; 9.phebalosin
933	JIU LI XIANG	Murraya paniculata  [Syn.  Chalcas paniculata]	HPLC	广东茂名	 GUANG DONG MAO MING	S10:l.scopoletin; 7.murrayone; 9.phebalosin
