ID	Name
798	二陈芎归汤
799	二陈芎苍丸
800	二陈羌防汤
801	二陈羌芩汤
802	二陈栀连胆星汤
803	二陈消核汤
804	二陈理中汤
805	二陈菖蒲汤
806	二陈越鞠汤
807	二陈摄本散
808	二乳饮
809	二制黄连膏
810	二参丸
811	二参汤
812	二参还睛汤
813	二味牛膝酒
814	二味香茸丸
815	二味消毒散
816	二味隔纸膏
817	二和汤
818	二和散
819	二奇方
820	二宜丸
821	二宜丹
822	二宜散
823	二宝丹
824	二宝散
825	二拗散
826	二明散
827	二炁灵砂丹
828	二物石膏汤
829	二物汤
830	二物驴毛散
831	二物茯苓粉散
832	二物烧发散
833	二物通汗散
834	二物黄土涂头方
835	二物散
836	二矾丸
837	二矾汤
838	二矾散
839	二苓二术汤
840	二苓丸
841	二苓化毒汤
842	二苓汤
843	二苓清利饮
844	二苓散
845	二苓槐膏汤
846	二虎丸
847	二虎丹
848	二贤汤
849	二贤散
850	二转杏林丹
851	二金汤
852	二金泻热汤
853	二金散
854	二青散
855	二姜丸
856	二姜汤
857	二姜散
858	二将丸
859	二毒丸
860	二活散
861	二珍丸
862	二珍散
863	二砂丸
864	二砂散
865	二神丸
866	二神交济丹
867	二神散
868	二神膏
869	二美散
870	二美膏
871	二胆方
872	二胆膏
873	二胜丸
874	二胜散
875	二胡散
876	二茴散
877	二茸丸
878	二草丹
879	二草散
880	二退散
881	二顺散
882	二香三建汤
883	二香三棱丸
884	二香丸
885	二香五子三茱丸
886	二香内托散
887	二香化积丸
888	二香汤
889	二香饮
890	二香饮子
891	二香定痛散
892	二香青蟾丸
893	二香养胃丸
894	二香黄连散
895	二香散
896	二娘子散
897	二柴胡饮
898	二根丸
899	二根汤
900	二海丸
901	二消饮
902	二消散
903	二瓶糁
904	二益丹
905	二益双补膏
906	二粉散
907	二胶散
908	二铅散
909	二萸散
910	二黄三白丸
911	二黄三白汤
912	二黄丸
913	二黄丹
914	二黄汤
915	二黄矾香散
916	二黄散
917	二黄解毒汤
918	二黄膏
919	二提金箔
920	二温散
921	二紫汤
922	二紫蒲公汤
923	二葛四黄散
924	二蛟散
925	二槐丹
926	二蒜涂方
927	二蜕散
928	二精丸
929	二蜡膏
930	二鲜饮
931	二槲散
932	二靥散
933	二橘散
934	二霜丸
935	二霜膏
936	二藤酒
937	二黝散
938	人马平安行军散
939	人马平安散
940	人马汤
941	人中白丸
942	人中白散
943	人中黄丸
944	人中黄散
945	人丹
946	人牙散
947	人甲散
948	人白膏
949	人龙散
950	人红丸
951	人乳酒
952	人乳粥
953	人乳膏
954	人参丁香散
955	人参丁香煮散
956	人参七味丸
957	人参八仙丹
958	人参八味汤
959	人参三白合四逆汤
960	人参三白汤
961	人参丸
962	人参大再造丸
963	人参大补汤
964	人参大黄汤
965	人参大温中丸
966	人参小柴胡汤
967	人参山漆汤
968	人参干姜汤
969	人参干葛汤
970	人参门冬汤
971	人参丹砂丸
972	人参乌梅散
973	人参五皮散
974	人参五补散
975	人参五味子丸
976	人参五味子汤
977	人参五味子散
